artist_id, avg_popularity
7BWNm2hXOL9wEuinNnWpxy, 38.0
2IoRivda6IKtnVErJarxSq, 27.8
5Hv9MhUFvGlYurce5BDRUh, 25.428571428571427
0XEYiIh3AzMl9lBaT3gNz7, 28.5
6351fMmCZjr3InDXTUKxzF, 18.0
5ulyphh5uJrH4Gb1JpSMkV, 37.5
6JicDimASCwKbuAWbQaixG, 22.0
7zHLev5BpVWtnGZq9kTf6I, 29.0
3ytaTeVoIm8WmA7uxkT1d6, 1.0
4PhhsTTzaxZjIXhO7cV8H5, 3.0
7ACtHbMW1ogttXxhwwip5Y, 12.0
6LdHYUCdtLpXGGM77w6UTj, 10.0
41dE8YEjOzpkmL22JaUq9o, 5.0
5jAsr0cr6mzRAngib1jAOS, 4.0
03elkMjLrqZoXZTGZOESTu, 4.0
2jLefvljWUAbmAvrsejc35, 7.0
0SmWDBLIEmEfRrvyn03fEi, 34.0
5SMsf6sqjJpBN8jJWQRnBP, 35.0
0DzJWFZltAwvUuRlBJr7i5, 31.666666666666668
4Q3KlZvVY0Y84kOAkMSCeP, 31.666666666666668
6A8PNKlL9zlQkfeanKS33O, 30.666666666666668
1slnbSqQyT6rS5WpDqedO2, 32.0
52OEAGQwJplUGohcbmtAG5, 17.0
46LhiP5SPeewnIAcb4pTkg, 35.0
4GaAzGCRu6rYPmVDn3iEJ1, 31.666666666666668
36lZXGOgNG1Y4j8mZWpUHm, 33.5
6yvEBh5vkbdPAeZKlswZTl, 32.0
0l9QR9crgovNqP3wU3QtUP, 33.5
07e1hSN9IhsIbDsgB9XvHE, 28.5
6UdgajpzXdRu7gmDmn7vDy, 37.0
56NSfr4Q2WpNqNTs7Cxdkk, 28.5
5BVXEZExGq4QOFXQk7kqER, 32.0
0vwKugn1TU3qmJ6uCVduLp, 42.0
5jDbkgSchoGGi1XlKMnv2p, 18.0
1Fo7hsEszupdzM36bn8z1z, 34.0
42KUul1wLmOdQCEYf3MweS, 42.0
7qrGrDelmmUat3cPpHtUW0, 50.0
0g8dyAYXMj72hIsb8ttK32, 48.0
6qxvo887cuQQjfMEtyE0v7, 41.0
1JJFKIcDjsMUEJAini15V8, 34.0
556svfNK6nfvqu9F6N4Eok, 37.0
3LZegs6tK4WeVei1K0WaNU, 33.0
184GYak2z1DVbCd0YanlEk, 34.0
4vhN6VM9fLxgoylLH1u54a, 14.0
61yeoDSiYG3MSaxBznHF0x, 24.0
3U56en7q4lGoEPS92gKnao, 44.0
1GO0BdzMo0I4HNHfbaLbKZ, 32.0
5du1Lf0YKbak13Ym58jKsA, 40.0
3xH7GdfxfMJyUIZESCKDuY, 41.0
558zMGW1SDfXPdI862UQ2A, 7.0
35U1RcBFdxNezzySMgVVd3, 18.0
0Dk9atH2YtBzyWlxu5VpyC, 25.0
5zjhAGHyfk64Uw0lV2czni, 16.0
7gdAc6xAf30x3jD2UFbKK7, 6.0
2z1qHRh7AaIsFEfY3mrRhm, 13.0
2DH9uKQB9QjuTxzq5SR6sV, 9.0
3zw5QhSX6HD8hemigtZx3t, 20.0
5LsyJnhJCZReZ5aPmIW4zM, 2.0
6lTAGGEy2VPQj8bHY429p6, 2.0
0AzBevW3EwRN8MXHBqOjhR, 1.0
7DhMUcykvvSvplAkSX0qJL, 15.0
6qCWjLaR75nGbX4rEXIXYH, 6.5
3YQSjk7qEOvhX6fkvF2U74, 4.5
57h8zbFbb78CqY6I5VWwPk, 4.0
4AYzGgiScuQshEwtKJxn6a, 9.0
6yF8CbGWRIws5nkvnOfzuJ, 5.5
4hp9ssqusQ0g6OHxKgLmHr, 4.5
3Okup4bznDBUopbIL4DWI9, 3.0
1pQ3t8qMbHo3538xgpsxoO, 3.5
407xU3KOkm331p3FmcgX2u, 3.0
0NqluA0YQQ21CiwzXg3kH5, 10.0
6aI9RfT7jbZ7NIoq2BTB5k, 9.0
4OzGDTT2SP4OmlbUbuyiR7, 6.0
5wEUlJqSip7J4zKpSEZcA0, 5.0
3vvndZpMaAWWxXcY3fxK0W, 7.0
6vBm0kFy8xndqPZRY8zpYw, 10.0
3pqhVdFspg2hDQE0EYnVZs, 2.0
6ps0NAqQBEbX3LBuTMgmCF, 1.0
4em3gsYXhDH8rDDSHrwf4P, 7.0
3dP9vtoJ31r1Z3VhrnZigV, 1.0
6vFEfG8kXShcwemofRzbSA, 7.0
6IL16qL8GwB8Q7BKEYcSHv, 10.0
77p9cw7pjvtUXMya52aif0, 15.0
6VCYSq4fbaLUPHLPpJ6GOO, 14.0
411IJ9TOjFsm7Jc8ZE9CJT, 16.0
5PXTbqpYynP1YO4is9KIX2, 25.0
0C3e6EKyVWFIvgWX6ekcW9, 44.0
3PsctqaQZDsrYSfLt0S5e4, 1.0
4pL7AQuvZTr72ibQqCHKMX, 17.0
4xRMDQtnCn2ysgRuwxIIbf, 4.0
3PEO5ayY3tO3NNv4dWQckR, 9.5
1bGIobH67atyv5xoq6QIoY, 12.5
1gNziv4l1TxhvgWXJMABp1, 13.0
1K8m2SYdmpAHFe54dt5nZB, 14.0
4Mf8eq3vKfsKTNANngaZIT, 21.5
7KuXPiV6eFvXjyseedTPxp, 21.5
0rPgOZ8V7iLX2lFw2JAWxC, 3.0
5eQlX9R07U9jzoYjMTQNhU, 7.0
5B0X6EkUrsuHj713CCA7yF, 22.0
45Qb1r37CvYG7pYPzqL6Nf, 21.0
11w6rxZvc1EREH3Iv5Ag1Z, 31.0
1cnUlKyQyj8xENmvmbBCTG, 24.0
47IGCCjR4i0cX8yqIB7LHM, 4.0
3NCFckAiE9mssTbqtHsXVb, 4.0
7mD8SI2zwq42L1PhDme5eE, 23.0
0jUXO59kkk0bItrLswund2, 25.0
3Ej3H8IcnGfIGXD5wyJvTY, 10.5
0v7qkJU6y3bS5RgyNxPCOp, 10.0
1eKvqYE2yf1CkPQCI9M9f6, 10.5
4GF26ngKi9P8rA5UKTERRx, 13.0
367LrJPcTcGbWL2WdKmcJq, 10.0
6wKjIdL8eJnGkiZD2uSepU, 10.0
4wm3r1fB13qXHdCyzJOg1v, 7.0
6yWpaOd89GNwcn9ZAurJ4B, 6.0
3QpCqUhiR5jnF4RSKuEqM0, 4.0
2CVWS8fM3VJQR24hTJikdf, 11.5
519vTyKmgFge4PCXDUiv0Q, 13.0
6GVwLYSQlD16forHxxTt4j, 12.5
12nd9BWzMjePsAG6HR4mle, 15.8
1tHQSaMpZFfkbhS5j9RZdL, 16.4
58mc6d3eOis77hY4Z6cSxr, 16.4
72kmsVpEZxrR1FaJMNIIce, 16.4
6wIdaJFqKeBRJHkzWgBMEp, 16.4
4zXpUtMPB6D4Y8ciyypPEa, 16.6
68aPYbLK1kJbQcZ3dDAYrz, 17.0
6zTV9YLwzBwMzsu2d6yqOt, 19.0
0XeZ2nzJ3bQPUYx9D6XHAz, 22.0
1QETG26RxJS1RRliVT6Qm8, 22.0
7fNMn6fiI5K7Ol4y6MD3LR, 20.0
7u00hkWKs6F3U1qihjoqvp, 22.0
5cEJhJVrV1KOVjOEqY26LH, 3.0
2egshTnHESVoT2GXRx1ZhS, 5.0
6PwBLDjd8xdN9ajEoTHfrs, 4.833333333333333
2cZxJdrcoGM4xuLYq3xWw0, 4.0
2sD8470ZvbxhIP20Ft1Pm0, 3.8333333333333335
3aZ1UFejeT5u7O2BiQtA0L, 4.666666666666667
5eRkf8HTcZ4Pw89IL0CDwU, 3.5
3v2bFuh4TmvWnjk9hlm1W9, 4.666666666666667
62SLoSDNmlR1tzJ0DAwxXO, 4.5
3acrEcbqcAkP1YvaPqCXhf, 8.0
2MxKsZ2H4UIlmr6wQmpExc, 26.0
26602pmPYeVz6KXGldVTEu, 46.0
0yBAksfvttaIwTvj812Ytr, 37.0
4stTO81JlK4kqvdP4BwQIU, 34.0
7MBfHtO5xhuBx6qK0mWb4m, 6.0
4r0BvmKa38YcA9jQh1LRoA, 19.0
1YiCJJ2QPgyRqeP8buU9tF, 17.5
12o43L7J1Yia1EsWVRzpmj, 19.0
3hIate1ZQoy8LidIrvvqGk, 6.0
4ixJrbiK8xGEcjEW8uPuLw, 7.0
64C1h8ZS4TwwOq6vTh5bIU, 4.0
3M6ghbPniewSDfgO0wqMAh, 6.0
49qRSH7mtKJh97p6veWCDh, 9.0
2HRQmTBCGufnxsFIodHske, 21.75
4bFvHWpwd2v1kG0bxeas5M, 27.5
0ESXLvOdwpPy8oAs1fQxQA, 36.0
3W3nCoVzjxULkvlWCUV83H, 29.0
7BGC8IraO2PDivD3TQjMuR, 36.0
5RVVjshwoc7SKWYITIeno0, 1.0
6jTO4mjLBIE8OG5CPPuRBQ, 5.0
1lVfxzqYTCcqxWNGLxCGnn, 7.5
3Q12a1HXAlDD28WjSmo4VC, 14.0
1S1f2wftcOfLOpD7D4GLlb, 14.0
0mXqchgm5Vksrxi73qOlsF, 13.0
7BNVEzOJnKvndp41sn2gKr, 17.0
0QS8QbrlOHlYAr6MxEcjTh, 10.5
0F8G8dWzWtNEyu2ZUYWoO3, 12.0
3OE6ZFNxFj6R2oNTusNjOQ, 13.5
2e7Mx7skF4sECWKgb9huz3, 10.0
1vCTvnBCLqarRamhiRphZM, 8.0
72qEvNTy4CX6Axf95br3aQ, 27.0
2zABbPjeVdaE6dduoKbZry, 10.0
73GvUkYDMIcPNepUhyC8ic, 48.0
3Ppw3oP5nRqYhoGRDvhuUr, 54.0
7FHG2jA8qsPQjvZgoZJVn0, 32.0
55qrlcmqDVuzwHVYjmKAgq, 32.0
6dhQfJlDnNk91rf3gTIjeX, 35.0
2VFXr1f1iMskmkDbW87MmZ, 48.0
3AwNBhYb8tZmJ5m0VIKHp2, 19.0
2kWiOL8Vy40c0HsOYpLRqM, 48.0
0mYPpM7VbKs7JpY6ZK6gnY, 31.0
77iMCY3UudBguO5QlntcVc, 24.0
0NRY3079bY9atqbHl3cgKi, 25.0
0taEZOVFAHlW4O3fHaX7vW, 38.0
4sGfNIfA14nKOKNi9NNQ12, 38.0
6mE4w8P7BX8CrhM1QmpYaC, 29.5
6C4xLSK84KxTyK9iZDPAjJ, 17.0
78NIlr2I6xuCIikdFlNmWN, 8.0
41XTvbdREmpvw1iw6TDojF, 31.0
6j7d3OtOyA95ESoCHJIJEh, 21.5
3r9HBSQhUuX1FxaA4HV3T5, 31.0
772nwBAlDb8lRzjFmDmP5k, 5.0
6sIV1fijWrGxjhjy8Eloug, 1.0
4etjqr2lWcFxDU3NVFBn9c, 26.0
0VHY3elnwBIM0w4VxT7NPz, 22.0
2nfFOw8QUCO6ebfNB5Bz5y, 7.0
3orXMl4552YELYEZ1azSg8, 28.0
22obBtOBpBblW2TtecCFT7, 17.0
3pb5KeSO9c8yZjxcXM4tGY, 27.0
0XO3TAJW7HsdayTYqhYN9X, 5.0
01LUSyrrBgrSuyu6SEO1Xy, 10.0
4VrUSmSqxWDXH1CU9O3d6O, 1.0
1rfEtwCkShPdPURDk7Kurs, 3.0
2idN3JSVCPc9RheovkMpO9, 11.0
6UlsxAwjhNVDyHTLDl5oa2, 11.0
0uKsMRt8KUTNeJ2ZRjxpid, 15.0
0W5aNpjxsIsacxz9J44cNg, 14.5
0FbI6metBP9ITBdgfQvyCg, 15.0
6B4YZ1j8LStxmaENf3B3hi, 3.0
6kAbnDFVF25eCb24F4vr7c, 3.0
4ZqpGFF4xuTg4qKx2Ufva1, 14.0
5BxsuPvJFEGrQkVE4gt1yO, 15.0
3aDdnuCbWZ1PiTY307a538, 8.0
0ksMValmt5anG0RlfnYN1i, 2.0
495RFN7xNAg7Z4dTFvT7v5, 11.0
3rDCEB4TNioiP2bxoQ8udz, 22.666666666666668
7IvoPHkcBCDP5z43Z2EzK9, 20.666666666666668
60BEM9GssGdzd3j89S5arc, 22.666666666666668
44GfnGfwptsNoyjkFYm894, 21.333333333333332
50yywv3paG2rMg0QB1ihm8, 27.0
2JeXxulNEfqJ4LKCsGxjt2, 25.5
4Eg8j63V07DUVADTH8gYkX, 25.0
65j6hZ5ouPgDgrlcX8YNID, 1.0
5mT6qVnQxXkTmKUINrKVXY, 1.0
18H66ckLzDLg2Gt9VoqDXI, 35.0
4903yNZPcmRBuTNEdAGFRY, 35.0
1aSNrbYVjARHVEAjIvaONY, 33.0
2qJAw4q3TBj3tMCBUVPOY6, 1.0
0v1lJJHM6kwKqFgJdV38OB, 9.0
6jkKQOSwoWMjoliBhtRT0K, 11.0
73XvMwR97qgQ8WGHu99cks, 6.0
1emgVmY6u8GGlRhkHESKKH, 50.0
1hr92eQ2ZzoZHa6aUeIye5, 44.0
11FUGhExWgQVPjgTvblbHQ, 13.5
2zisrSwD710rmnFoiFnenH, 27.0
57dmsH0BOHyhumBwhL2zqL, 27.0
64RA3DlK9IAdsGG2M67Xg5, 25.666666666666668
6um9ebhW2OZFKdx89X3w07, 29.0
3GNXVkHpociTeOeo5KZ0Ee, 23.0
469MG5PUZQ6GYDjYYr5EnQ, 30.5
3PThNE64ux3KS6viEp57WN, 26.0
5zjEdaIe9hW44wnSYVy4h5, 35.0
6SLVPua1BJCUt85y4bug2Z, 22.0
6hPJjDkls4G9H1nRUqBPGS, 22.0
1CPGHY0C0ju8YUFVSXAWOy, 34.0
3yycPRFMwYENrpe3nw7L4k, 24.0
7bPBU9hBQlfU6j5KSXvBk1, 27.5
4HD8ewNDLIhBO5f0N15J2h, 29.0
5Z0vJqhdSkVLPD5BbmMf08, 28.5
4C1oVo3BO6xUYHpuHrzGLG, 22.0
2XsBfMY12rks7aMkEIMq1R, 7.0
6KZR356PvCa2UfwXlRQH31, 23.0
7gHWDovnAqm8jZ53BJCsa7, 26.0
4tB4Tu6ciMFY5CmL9AvYkJ, 14.0
52iYAFIyDuVyz9JGoeBOzf, 1.0
3fMA5LH56qpFdPxW1kQe4A, 27.0
7cKRgZFFib4BKtbEykBxQs, 30.0
3QyaF4QNrxw8xBS5DT8Rhz, 3.0
3rIgb4wN6clivkUdXGSlSG, 1.0
6l8U5bSt9mCg279HD06pLM, 6.0
3ckxohn837aDiLsVDP0uyx, 4.0
5yC7xvjGxlXLUTzmrmprLu, 16.5
31flUlPgtGjDz3WL9hn420, 13.5
4REqphft0lOBaIZnfIQKcs, 18.0
2P1yTssBNgbJzAB2GUCbOe, 5.0
4WQMED0MlDyX4K5p6Ih9XX, 5.0
1aRp2kzgdKFntNMHaTQMBA, 3.0
6BNVPQmyNiMqUT33fs4Ka3, 2.0
1V8Owi3wP36cPjJ6azvbMY, 5.5
2T92pMVxNu7s9pHj5Q3Ojr, 5.5
4Mk73DImK87RCg0NYvplKC, 2.0
4kWdVj3dMYTUCPXdYL77gr, 3.0
1xWw52e6aacykWLgK7STIO, 7.0
7LxXxSBMGU0p8UxkYyrE2l, 22.0
2Cq21pgOVjJOkTKtnYBpL4, 18.0
15d5pYa0faOBYKZKmb9Sq0, 20.0
3Mq6h69Nv434ZL6wTlEzSn, 52.0
05k3uSz8dyKtbllIY988Ip, 30.0
0HHh73DHIGrZjm3dADNdcH, 52.0
6nwWcWGxBANdx7SUkd97NW, 10.0
4eepaYCA8Byw10I7CuXhgx, 24.0
7HgDSTIVXdDebDkuzthwla, 14.0
2EGAOuVVXwVI3yGVF7hk79, 15.0
7sNUnWWGu2aeLBQ8GylVDj, 4.0
5FRbq9qxm94HbzWQc8lc8h, 3.0
2dwNGUaEkYFyXL4Nyou3cm, 2.0
0nhnCORnFBXUJdgWzIbPIm, 21.0
26veZMLDtNIzYB5sPmbM7X, 29.0
0ArlFjz331NTg2hADtXvJc, 12.0
1u3olbYMYQvaPkjrlLr9D7, 2.0
1m9azqggcxRtwUD9awNYTV, 1.0
1BHma2rGSJNlXGy5WaUlHX, 25.0
0Rk6A5dM3PyT1KzvnBot1T, 8.0
7z76KyK7conOi6VHDiEPk6, 4.0
4ppp41G5BxWKeDKZm0m6ok, 7.0
7DUHlwU6q8R7bdi4s1JRIY, 7.0
1Fa9JgrW5AH7g9UTQuPzpk, 8.5
7N01vO5bUzGn713bTNqGnX, 11.0
6diWzc9yrwvMpOLCptDD5M, 4.0
4c2WG4NJJg7jwSMvJSMgv1, 47.0
1P53rYko2Wh0X3MYqGPDwD, 46.0
7Bc8vuNRwatnGT1EWqbvbG, 36.0
54pm0VA8AUhXHINTJg9g2a, 42.0
3wOsYKZM0zcKNasi3I7fP4, 54.0
5x3nSujruZLuB6xBicI6Ai, 55.0
4PRbL6QsjYahmxZ4qY5Q9m, 44.0
4lQeXyLf0cvVcxCkM7weZM, 29.666666666666668
7pvRqzEpI1bsjiKbvyx1tD, 34.0
105DYTiPxkPxCI9HKtU61f, 34.0
77hI181qpBHYyQItXWNwom, 53.0
5IjwAAk3njAeiFY1InInsn, 55.0
06QVnTCdjs4jPKO0487EGV, 55.0
5jVRSr4hRxxwEFeG3uWFGV, 67.0
4LNkAvde7W9MwLbCulkoZt, 32.0
5IMA7mgzzqtXuCQYBEYEzX, 32.0
4V2arSBWM3Fyd5qyewxBJU, 33.0
3YoOs2Z4g9hSYUBN1tl6IE, 33.0
42Fg87QrWTvpwQtf4O62bi, 65.0
6Ifk2cbxyVzT41jLexYCas, 9.0
11k3Y6uyixbyGfgPl8qZTZ, 58.0
3OFUmiZcD0AWtjOYFJVpwM, 56.0
2t6ph23Hdb7D9YcuFqsVwU, 33.0
0rvVyi7wIp3FIHRbs1PB3r, 32.0
0B8iRRv1YpDoxhcn2lMFs1, 28.0
4JsIMt5iQJOrCnZsC1r71V, 50.0
7AJEOZyGjgJpVH1mCQ2coT, 38.0
7d2iWImkHTGIJ1upSfN45E, 35.0
26FVAGgMv8HO5ixEMhtwds, 31.0
2kE5DPsebHbgal8xDFDsMF, 6.0
3TkSKriI4EZmTxSFyzs0fd, 60.0
2wGBQNmrYOrruN58zNdSuH, 69.0
2I3wEoX34VGxYwWYyB8yar, 23.0
6yd6MjAk4TydGHSGdVKFuv, 21.0
6wAvcdXDGk4A6MRbdpGun4, 44.0
63PbdDwARA6MC2VixhGkD0, 38.0
6reQVU3OFzQdP0NqZCwrCz, 44.0
18mFJ2se4G6c7S82b7suRj, 47.0
0Td0Ev55CsTEuxghU1zIN8, 55.0
7Gy1PxqrgsiqWF6JNYPHeB, 30.0
5qs4GutVz8TFr7XaWP6VZA, 2.0
33uBmadNhUrpHG11rkbcmN, 2.0
3zZgetRuBgi9r603DNRfwb, 2.0
4OkuZukSUwURjZguluwvtZ, 2.0
3MOeFK0Be57Mi1x5oLCfuL, 8.0
2mTJKVooKiLs8KQhowEG9d, 23.0
1L0ZUjp1fSplRkIXB4yRZ2, 28.0
5velmxw0WUhaJm9PeeXpWE, 18.0
7cdj0yYgS780lCo4Gbg7lY, 26.0
3xdh5R3rzl351hFb8raN5F, 4.0
1xBTS7OrCgtlTdkzUETH4q, 18.0
6VkQwf6XcTiw53y7dq3CIo, 18.0
4b6hua7uCIssoALcxfksS8, 5.0
0XKVvdkGxHLz5kphSTL8BR, 4.0
4Ms1rb2LOybIUVNo0fwAgV, 1.5
7HogiayEQdsc9CBcQ39b1C, 2.0
7JhTgo2kCdadJ5rbmODHig, 1.5
15gEhMwl6vrBwKzqPUV2Bs, 1.0
1Ese7X1n2et9n7iWbm4HH0, 1.0
37R5ERmAWyGE71PlZ2bj8O, 3.5
6FqPWhp0LFUVPbAugWZZSl, 3.5
2pupc8i436XuVnA0MFfpXX, 5.0
7DuhC9qVxjTVeO166pGpln, 5.0
1k6g1l3tIrxXo5Tm3GwBqi, 7.0
0LyRsq3yxoQO5PfAvISw3B, 3.0
7HSR7gOSKAGXHzqCZFUrzV, 3.0
4Yn5b1uRvIXHzK3dd69bYU, 6.0
5Tn2lDciTe95OYIA59EBXn, 5.0
0yjsinQjUMeo43SAdRKgfJ, 4.5
2yU27cL8K7kxdWoEOm2mh2, 3.5
1GxMhFpyIU4QQES2FGnrHo, 4.0
669NVwqd9mQdzmyrg2tGUg, 4.5
30lwnfdm9hHxfkgzxmY0Ip, 4.5
3VBur1Mrvpkg6trxswQcxa, 4.0
5g5IOxXTHBJMdOrVchLm82, 9.0
3AoxHhf5txwEUb6VRQH4AV, 6.0
21xgRY1O6k5r73TKYWM4nZ, 1.0
6jE3lwDQUBoxBR7TVx828e, 11.0
7KA0ZMOEeqUBik3FlbWpQi, 9.0
4AwHWQ8KL6tCUIzL9Du1RA, 38.0
0i4t71X76r7XeeDN9iGqTY, 32.0
2q5k03p4Hub2VWiiWYj02d, 36.0
15hUqi3z2DHTPHXTnBqLrA, 39.0
2nfcX5gD7nWrThYXNFQCwr, 7.0
2GT7OGfvU7711HHfSsTRSO, 40.0
3iQqj10R9FukKTeUjLFHX6, 2.2
15vXdjuPQU1aiOYOzXEOc8, 2.2
08k5Ug707cPqxoAaIj2xw9, 2.2
2SEgZLkIOZHhhpjpoJ4gLT, 2.2
2TRgcogcdZqp5X3o7obbkN, 2.2
3HNJS3MS4Q1whPb9voDCgM, 2.0
1hTtaoz4BsmfthYMkpvqMh, 1.0
5SsdbETyrzPE2xo6A2iclK, 1.0
7qmEHoSlJwxM2buGDF7LiO, 6.0
1nXwjAQmmOVFh23SUTmkwh, 11.0
4AxBmdeTBbz0RrAcGV9TtW, 11.0
6vKB6T6nZLWHBf94iAM85a, 11.0
25QI7gWvs8PJ8w4OvG6VSh, 11.0
1JCb1gHthSPkIRGACs0P5I, 31.0
6XZCBTR3aMC8tCIjpAEH1F, 35.0
3T1l7enD11jIjUMGfiifH8, 24.0
73c7HcRTKPKu9ldhTs91D4, 37.0
1LdNZri3OhvuEux0NQ1uyi, 4.0
2U76P4MmtLC93OXFJix0sZ, 7.0
3oI3Y7diN5Z0MAAWMpHFtN, 5.0
20yZkaDhenn4Z5iGQ9oSrS, 2.0
0NzKYE0jBDKhwu6IQQqCuW, 18.0
1iDlfEJ2CHJPGMCE3L7JPC, 17.0
5CQwTyh3FGzSa7U0CtAdyA, 28.0
6w7JZrwA9u6IBUP65k7K3j, 28.0
6cgH2haWbRQQHgpR5r7o4u, 35.0
7iZSxV3wq8YPpfUtoIIOIM, 30.0
4XkyixaKRVV6CKCMKh1ffs, 28.0
6mH0Q8F1icbni3TLOUoiOY, 3.0
2b36WdwmHUEMPpvFjhcIdu, 1.0
7DBO5bFtKPKActJW8SQIjP, 43.0
1e4opLDDJ52zacE50hm2sv, 37.0
0BJ02fxaAtkkOGojZvmTBD, 16.0
2IFYuzGswoCAkwrxDGUh5i, 33.0
0VDdgwY1uKylJoOJ8DvMcV, 6.0
1mr3fTN5XX0REiLyXHICHq, 4.0
45ZjRDXCEYon2hMyUWUxAD, 27.0
1OViTeOacC1IKJNRTqXQGT, 4.0
07ApGh3oTuz014LDbWPANc, 8.0
5UwvtbQs7lQuBvVLTgURYi, 42.0
3vQqZPJjE32qvDB6vEswGU, 2.0
0y9Du1z8yRyGXX3XF0tFAH, 19.0
3I3DSocG5r4o5kBGOlzNAi, 31.5
3Z21NTe0lIVuG6DnFOX0Ni, 39.5
4lcKL2Iqv1h7KzEt0lUISA, 32.0
2JajoDCitNGuLH7zBBJcZb, 26.0
2NCZx3BDJO7gmtCncRd7NX, 6.0
3ZyLNCGPyeOLkSp1uqL0lq, 6.0
55hfJzzkcuI4kpQwcmN65p, 5.0
2aXg0fHTMaN7QuR07Ba6YD, 22.0
5oqcLxPemkkPnYEWEvT03H, 19.0
0EQ2NcRLJW79hBwdKsQdsC, 19.0
7MnWezV00qoqnc9aeG0gxg, 22.0
0NZEV1Co2x9sXjH5DGhSQv, 22.0
16QTzUy1Yj7XeJv2jGMo79, 12.5
2Uvrls9HlspsRUtW6mp4Q3, 20.0
08wBtocEji6l0OohBfrXpU, 31.0
3ZPELd2uCgchQqhLgvrDrI, 11.0
4sX22X56Udyfw5vOewwKfP, 42.0
6ClAFFqc8VEOKSGTrvy8V5, 11.0
1GTQrr1X3CNGrTqpBZc7ij, 37.0
0MA2Mf1z6lPjvV4fvBp2PB, 5.0
6B9OLndoqXgFjKbOLWqW1d, 15.0
1XMhnoQbs6ekSFtt1z5vFy, 19.0
3WQ1s40ZoW2akCGA7rzM2o, 17.0
1wzCU6RJBw1eFzgfSvfsbc, 33.0
1xIJdlCfkIVsdO5Egsu8ln, 28.0
32xJ6gPVGDwvhixBpw9EpX, 6.0
4H09ijISCrKNq2pcq5iRND, 13.0
3yEAjn5jqaUyt7W6TPscNN, 6.0
6H9BOh1aFTuoa6xFMV3z8g, 45.0
0GTBwQZcSJid6l5iwaWQ8E, 43.5
3Pl9GRvFkBaFS0sg4Ocg7W, 44.5
4VW8p77ZfaGEXbFaHyeMX3, 13.0
3Dwcl1QrHQNMgp5mB34T2W, 14.0
3Y1LtzQCx5Wi8diwdvoII1, 13.0
3tJf4CNWLW1ubPxCte1g5D, 21.0
7xNGZ0xM6gxBr9og1RE5wF, 27.0
1YQcUhWjs1NGWi24wLDkgf, 53.0
5YPCpDIPOY4WqY9Bqdw4Uc, 33.0
5Sbyg2k7Nt1O9nkSinByM2, 3.5
4zOL60HpQmuBRkuLrq3HSQ, 8.0
0FEUlU4SuRLAGLYwCQqUIB, 7.0
2hxyBQsTNIXTDK8eSJdVmO, 8.75
7GXpDglFMppLcp5TjXFaAO, 8.75
0VoxF3CUihz1OpksoJDAwU, 11.0
51BY42XevaEOKMfWcCgdFT, 5.0
05jq3CgsXHCXDhjZOG9H25, 5.0
5P6Qk9tDpDEyx7rqkJ9bPu, 15.0
7fX3BRe3uCC17UVokQSi9m, 26.0
63L6KeKSbQkjOHXzDipxtj, 12.0
6ZkVQEcz3SYYNKiaf1Vzk7, 19.5
5XhnfNC1kGwC9aT1Tz88rW, 13.5
2OUoCtlrIki9OPTOenA6lz, 8.0
4IzIm7lTIDYBXmtBvW8AGK, 8.0
5ub5ct3BF9OM2hP2RK9RCO, 1.0
2mZWa16tY4KndEcFYTtgG5, 3.5
1sKiu9d6bexAn4Cew7EsNM, 1.0
47zdjBHahhFdjcKiYIgx1y, 12.0
0bIzoR0RxPKmShuxJ74YIb, 8.0
3mx3i6vphLuABpK8cQ1w9w, 5.0
4tjxuS33ihsQvOCfya04o4, 6.0
70cUiuneE6NaMNrYEyDHIC, 1.0
3Z7rhp7GN7fYSIPFbkVBg4, 3.0
4ajiuJI1EXm4QnIdAq3p8Q, 10.0
7J8vEKEJpiJDyO3Vtllnbg, 18.0
0BXZupDIadYPMR02ycdur3, 10.0
2Ib6vmJJi418QHAYuF25Ac, 16.0
79u87RYd8yorIpp5oGzIDK, 15.0
5LPs0Vdq6tvMcD9wjRcKGA, 17.5
67cN5XzFC5csb3NZnlRYmm, 17.5
6aHaYKL09sA8L260zXNlVR, 37.0
3vSX14E4YqHrx8nyXeOVen, 50.0
7EgVKRTV4O1d8EKduQzq2Q, 26.5
5H9fLAWx4MHfn3fHeczaAm, 17.5
05KWb9xDwcahI2gGnrHtiS, 27.0
7hA3k0nbR7qQhE6LrbdQrI, 39.0
6kyIFL5I0g0kWOBygAJCbu, 24.0
24XGvTclseHwpiDiZUzrdQ, 34.0
2Cn7Bt3a2QtoJnX6lkJN8y, 32.0
2L37ilKeNfoAADHEwH2Gf0, 5.0
54VsETJlEMB7147BzfCpV6, 9.0
41g8bSOIKislxsoxyxYWJm, 5.0
4MecxM0ffCsg47LTomOEYn, 5.0
6Y1CZhVgxmGND6C8Ypzmty, 3.25
2U5ZYo1kYZTeS9Yq9iufAP, 6.0
1qwhsjXx7mmqu1JGythSGV, 5.75
4g3jSqyvAn4igToU66CIhj, 9.6
6Bbv8ZuCzAhv3M4dZKLW1B, 11.0
3zDsurEaLK9PI25R2OFmCn, 10.6
1TqSZk1zUzqX9RDglkTqWE, 10.6
75cQ2GunHX4mXnpGLpo0ut, 10.75
0wKDQxW9pnm5Kgwkc1rvvz, 10.75
2Ctnu2N5kwD0rdLN1HXxvi, 5.0
